song,artist,avg_popularity,total_days,reentry_count,momentum_score,momentum_score_final,album_type,is_explicit,Momentum_Level
Snooze (Acoustic) (feat. Justin Bieber),SZA & Justin Bieber,0.0,0.0,0.0,0.3,0.0,single,True,Low
Snow Flower (feat. Peakboy),V,0.6791979949874687,0.019891500904159132,0.0,37.475,0.3455664477649821,single,False,Low
Snowman,Sia,0.9423558897243107,0.0162748643761302,0.03225806451612903,60.0,0.4825120170782202,album,False,Medium
"So Long, London",Taylor Swift,0.8170426065162907,0.0018083182640144665,0.0,41.35,0.40906379873734966,album,False,Medium
Somebody,D.O.,0.7619047619047619,0.0036166365280289334,0.0,38.9,0.3820373719107896,single,False,Low
Somebody,Jung Kook,0.8268289772049171,0.11211573236889692,0.5161290322580645,220.13809523809525,0.5502750147647405,album,False,Medium
Soñar (Breaker),NMIXX,0.581453634085213,0.0,0.0,29.3,0.2907268170426065,album,False,Low
Spark - WINTER Solo,aespa,0.6416040100250626,0.0,0.0,32.3,0.3208020050125313,single,False,Low
Spicy,aespa,0.83375104427736,0.2151898734177215,0.03225806451612903,87.58333333333334,0.4878840970672223,single,False,Medium
Spicy,aespa & Nitepunk,0.0,0.0,0.0,0.3,0.0,single,False,Low
Spring Snow,10CM,0.7450444292549555,0.0379746835443038,0.0967741935483871,73.7590909090909,0.4032694584004463,single,False,Medium
St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",0.8120300751879699,0.0018083182640144665,0.0,41.1,0.40655753307318926,album,True,Medium
Standing Next to You,Jung Kook,0.9182330827067668,0.6925858951175407,0.16129032258064516,210.996875,0.6991503744047747,album,False,Medium
Standing Next to You (USHER Remix),Jung Kook & USHER,0.8307435254803675,0.02531645569620253,0.0,45.93333333333333,0.42296669944904447,single,False,Medium
Standing Next to You (Usher Remix),Jung Kook & USHER,0.7937387327969045,0.10126582278481013,0.0,56.68771929824561,0.4272491132338953,single,False,Medium
Standing Next to You - Sped Up - Remix,Beat Record,0.0,0.0,0.0,0.3,0.0,album,True,Low
Stay Alive (Prod. SUGA of BTS),Jung Kook,0.8251397725081935,0.0216998191681736,0.03225806451612903,55.05384615384615,0.42553144490777467,single,False,Medium
Stay With Me (Feat. Skinny Brown),ASH ISLAND,0.49122807017543857,0.0036166365280289334,0.0,25.4,0.24669902604612798,single,False,Low
Steady,NCT WISH,0.53734335839599,0.007233273056057867,0.03225806451612903,38.3,0.2772932740180382,album,False,Low
"Steal The Show - From ""Elemental""",Lauv,0.768110753073159,0.1880650994575045,0.03225806451612903,79.80952380952381,0.4469265192770567,single,False,Medium
Sticky,KISS OF LIFE,0.7979581982479134,0.19529837251356236,0.0967741935483871,102.49816513761468,0.4769234495877028,single,False,Medium
Still With You,Jung Kook,0.8650985261318433,0.19529837251356236,0.03225806451612903,85.84678899082569,0.4975903877232162,single,False,Medium
Stinky Kiss (Intro),Beenzino,0.43609022556390975,0.0018083182640144665,0.0,22.35,0.21858760826115922,album,True,Low
Sudden Shower,ECLIPSE,0.7720600201803208,0.13743218806509944,0.12903225806451613,101.6064935064935,0.4530661181225935,single,False,Medium
Sugarcoat (NATTY Solo),KISS OF LIFE,0.7383163791832521,0.028933092224231464,0.0967741935483871,71.9235294117647,0.3971929559685729,single,False,Low
Summer (Feat. BEO),Paul Blanco,0.6708074534161491,0.039783001808318265,0.0,40.356521739130436,0.34733862725057,single,True,Low
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.8830772583632994,0.039783001808318265,0.16129032258064516,100.94347826086957,0.48573159424027423,album,False,Medium
Super,SEVENTEEN,0.8776371308016878,0.14104882459312837,0.06451612903225806,87.47215189873418,0.494036438585234,single,False,Medium
Super Bowl,Stray Kids,0.6917293233082706,0.0,0.0,34.8,0.3458646616541353,album,False,Low
Super Lady,(G)I-DLE,0.7826709631220908,0.023508137432188065,0.03225806451612903,53.23571428571429,0.40483953569392767,album,False,Medium
Super Shy,NewJeans,0.8763718587422099,0.7377938517179022,0.1935483870967742,226.40904645476772,0.6982337623058305,single,False,Medium
Super Tuna,Jin,0.8383458646616541,0.012658227848101266,0.0,44.2125,0.42297040068525743,single,False,Medium
Supernatural,NewJeans,0.7991315869291061,0.2820976491862568,0.06451612903225806,106.95668789808917,0.4970983140268817,single,False,Medium
Supernatural (Instrumental),NewJeans,0.45614035087719296,0.009041591320072333,0.0,24.55,0.23078265283461818,single,False,Low
Supernova,aespa,0.7173087357569181,0.34900542495479203,0.06451612903225806,113.97577319587629,0.4762592211713483,single,False,Medium
Supernova,aespa,0.7173087357569181,0.34900542495479203,0.06451612903225806,113.97577319587629,0.4762592211713483,album,False,Medium
Supernova,aespa & Grimes & Flava D,0.0,0.0,0.0,0.3,0.0,single,False,Low
Supernova - Japanese Version,KANGDANIEL,0.587468671679198,0.0162748643761302,0.0,32.3,0.29861679515243805,single,False,Low
Supersonic,fromis_9,0.7123523093447905,0.1880650994575045,0.0,67.02857142857144,0.4125956845096466,single,False,Medium
Swan Song,LE SSERAFIM,0.7756892230576441,0.04159132007233273,0.03225806451612903,55.8875,0.4067736204537477,single,False,Medium
Sweet Night,V,0.80113326795249,0.039783001808318265,0.06451612903225806,66.85652173913044,0.42540476032519203,single,False,Medium
Sweet Venom,ENHYPEN,0.0,0.0,0.0,0.3,0.0,album,False,Low
T.B.H,QWER,0.6146333575875171,0.27848101265822783,0.25806451612903225,157.15483870967742,0.4424738858170334,single,False,Medium
TALKING,Kanye West & Ty Dolla $ign,0.7819548872180451,0.0,0.0,39.3,0.39097744360902253,album,True,Low
THANK GOD,Travis Scott,0.42105263157894735,0.0018083182640144665,0.0,21.6,0.21106881126867802,album,True,Low
TIME MOVING SLOW,¥$ & Kanye West & Ty Dolla $ign,0.0,0.0,0.0,0.3,0.0,album,True,Low
TOO MUCH,The Kid LAROI,0.3508771929824561,0.0,0.0,17.8,0.17543859649122806,album,True,Low
TOO MUCH,The Kid LAROI & Jung Kook & Central Cee,0.8702709153836973,0.03616636528028933,0.0,49.7047619047619,0.44598536727593546,single,True,Medium
TOPLINE (Feat. Tiger JK),Stray Kids,0.7117794486215538,0.0,0.0,35.8,0.3558897243107769,album,False,Low
Take Two,BTS,0.8954644676206646,0.27848101265822783,0.03225806451612903,101.16129032258064,0.5377281505110264,single,False,Medium
Talk Saxy,RIIZE,0.6393255866940077,0.0379746835443038,0.1935483870967742,98.48636363636363,0.36976487582964984,single,False,Low
Taste,Sabrina Carpenter,0.9323308270676691,0.0433996383363472,0.0967741935483871,84.0,0.49854014374441613,album,False,Medium
Teddy Bear,STAYC,0.7410834779255832,0.0216998191681736,0.12903225806451613,80.86153846153846,0.4028581363261469,single,False,Medium
That's What I Like,Bruno Mars,0.8721804511278195,0.007233273056057867,0.03225806451612903,55.0,0.44471182038395296,album,False,Medium
The Astronaut,JIN,0.7919799498746867,0.0,0.0,39.8,0.39598997493734334,single,False,Low
The Astronaut,Jin,0.8270676691729323,0.009041591320072333,0.03225806451612903,53.05,0.42269792488571367,single,False,Medium
The Breakup Anthem,Ebstar,0.010025062656641603,0.0,0.0,0.8,0.005012531328320802,album,False,Low
The First Snow,EXO,0.7151211361737677,0.02531645569620253,0.0,40.166666666666664,0.3651555047957446,single,False,Low
The Planet,BTS,0.8773152393178067,0.07233273056057866,0.0967741935483871,86.05609756097562,0.4797122775367544,single,False,Medium
The Tortured Poets Department,Taylor Swift,0.8320802005012531,0.0036166365280289334,0.0,42.4,0.41712509120903524,album,True,Medium
The Unknown Sea,TAEMIN,0.5112781954887218,0.0,0.0,25.8,0.2556390977443609,single,False,Low
Thirsty,aespa,0.7704367301231803,0.08318264014466546,0.03225806451612903,62.52553191489362,0.4166247700082156,single,False,Medium
Tick-Tack,ILLIT,0.7368421052631579,0.0018083182640144665,0.03225806451612903,47.35,0.37541516101400907,single,False,Low
Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,0.5552115583075335,0.1826401446654611,0.29032258064516125,148.29117647058823,0.39046233868243735,single,False,Low
Timeless (with Playboi Carti),The Weeknd & Playboi Carti,0.8713450292397661,0.019891500904159132,0.0,47.05833333333334,0.4416399648911308,single,True,Medium
To. X,TAEYEON,0.7496304864725917,0.28028933092224234,0.0967741935483871,114.18782051282051,0.4782568812226459,single,False,Medium
Too Sad to Dance,Jung Kook,0.8211437685121895,0.07775768535262206,0.29032258064516125,144.15454545454546,0.4919637059909136,album,False,Medium
Touch,KATSEYE,0.8377353640511536,0.13924050632911392,0.06451612903225806,85.18205128205128,0.47354305973076255,single,False,Medium
Travel Again (Feat. Cautious Clay),Beenzino,0.5182957393483709,0.0162748643761302,0.0,28.85,0.2640303289870245,album,True,Low
Trippy (Feat. Lance Skiiiwalker),Beenzino,0.41102756892230574,0.0018083182640144665,0.0,21.1,0.20605627994035722,album,True,Low
Trust in me,Lim Young Woong,0.5794486215538847,0.0433996383363472,0.03225806451612903,46.4,0.3091958151810723,single,False,Low
Type Shit,Future & Metro Boomin,0.0,0.0,0.0,0.3,0.0,album,True,Low
UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,0.8799669075601626,0.18444846292947556,0.0,74.78834951456311,0.49531799265892396,album,False,Medium
UNLOVE (prod. HONNE),Zion.T,0.48120300751879697,0.0,0.0,24.3,0.24060150375939848,album,False,Low
UP - KARINA Solo,aespa,0.7994987468671679,0.08499095840867993,0.0,54.275,0.42524666095618796,single,False,Medium
Underneath the Tree,Kelly Clarkson,0.8621553884711779,0.0054249547920434,0.0,44.2,0.43270518067320196,album,False,Medium
V (Peace) (feat. AKMU),Zion.T,0.556390977443609,0.0054249547920434,0.0,28.95,0.2798229751594175,album,False,Low
VIBE (feat. Jimin of BTS),TAEYANG,0.7049507827539864,0.12296564195298372,0.22580645161290322,125.85942028985507,0.4345263742854689,album,False,Medium
Vancouver,BIG Naughty,0.5870231133389028,0.014466546112115734,0.06451612903225806,51.977777777777774,0.3107547463095377,single,False,Low
Vancouver 2,BIG Naughty,0.49771487542385373,0.028933092224231464,0.0,29.923529411764704,0.2575373653791963,single,False,Low
WAY 4 LUV,PLAVE,0.5931495405179615,0.019891500904159132,0.03225806451612903,43.18333333333333,0.3089938334334543,single,False,Low
Walk,NCT 127,0.6225563909774436,0.0162748643761302,0.0,34.05,0.31616065480156086,album,False,Low
Warmth,Lim Young Woong,0.6288027761711972,0.35081374321880654,0.12903225806451613,129.86153846153846,0.4454519626641438,single,False,Medium
Water,Tyla,0.9323308270676691,0.0018083182640144665,0.0,47.1,0.4667079090130389,single,False,Medium
We got so much,LE SSERAFIM,0.6892230576441103,0.0054249547920434,0.0,35.575,0.34623901525966816,single,False,Low
Welcome To MY World (feat. nævis),aespa,0.7719298245614035,0.012658227848101266,0.0,40.9,0.38976238063513213,single,False,Low
Welcome to the Show,DAY6,0.5982998733948273,0.17359855334538876,0.1935483870967742,118.940206185567,0.3899391801203851,album,False,Low
Welcome to the Show,DAY6,0.5982998733948273,0.17359855334538876,0.1935483870967742,118.940206185567,0.3899391801203851,single,False,Low
Well?,YANGHONGWON,0.40100250626566414,0.0036166365280289334,0.0,20.9,0.20158624409124076,album,False,Low
What The Hell,E SENS,0.37092731829573933,0.0,0.0,18.8,0.18546365914786966,album,False,Low
Whiplash,aespa,0.7649679754942913,0.06329113924050633,0.0,48.952777777777776,0.40147132951929754,single,False,Medium
Who,Jimin,0.9303102718035399,0.2314647377938517,0.03225806451612903,95.09922480620155,0.5410461701431513,album,False,Medium
Who (Acoustic Remix),Jimin,0.6403637960881585,0.17359855334538876,0.16129032258064516,111.03814432989691,0.4045195285638249,album,False,Medium
Who (Beautiful Mind Remix),Jimin,0.6329927382558961,0.13924050632911392,0.3870967741935484,174.97051282051282,0.4356878758653919,album,False,Medium
Who (Funky Remix),Jimin,0.6335350571550828,0.14647377938517178,0.3870967741935484,176.19756097560975,0.43812901723180264,album,False,Medium
Who (Instrumental),Jimin,0.6284600389863547,0.1609403254972875,0.29032258064516125,148.34444444444443,0.42057663327139583,album,False,Medium
Who (Rock Remix),Jimin,0.6448795255465396,0.18083182640144663,0.16129032258064516,112.46336633663367,0.4089473752098328,album,False,Medium
Who (Shibuyakei Remix),Jimin,0.6367604404269099,0.15913200723327303,0.25806451612903225,138.45842696629214,0.41773272560924335,album,False,Medium
Why?,PLAVE,0.5433583959899749,0.007233273056057867,0.03225806451612903,38.6,0.2803007928150307,single,False,Low
Wife,(G)I-DLE,0.7244426856615221,0.06690777576853527,0.0,47.531578947368416,0.38229367556132166,single,False,Low
Wife,(G)I-DLE,0.7244426856615221,0.06690777576853527,0.0,47.531578947368416,0.38229367556132166,album,False,Low
Winter Bear,V,0.6883876357560568,0.019891500904159132,0.0,37.93333333333334,0.3501612681492761,single,False,Low
With you,Jimin & HA SUNG WOON,0.7623604465709729,0.0379746835443038,0.12903225806451613,84.62272727272727,0.41837907996168083,single,False,Medium
XO (Only If You Say Yes),ENHYPEN,0.7238095238095238,0.007233273056057867,0.0,37.6,0.3640747438215793,album,False,Low
Yes or No,Jung Kook,0.8587213891081293,0.325497287522604,0.0967741935483871,127.12872928176796,0.5463647195205233,album,False,Medium
"Yes or No (Feat. ??? of LE SSERAFIM, Crush)",GroovyRoom & HUH YUNJIN,0.7349856121785946,0.09584086799276673,0.06451612903225806,72.85740740740741,0.4091482922935789,single,False,Medium
"Yes or No (Feat. HUH YUNJIN of LE SSERAFIM, Crush)",GroovyRoom,0.6493155966840177,0.0216998191681736,0.0,36.284615384615385,0.33116774409246097,single,False,Low
You & Me,JENNIE,0.8112344352945856,0.11211573236889692,0.1935483870967742,119.36031746031746,0.4779616147773167,single,False,Medium
You & Me (Coachella ver.),JENNIE,0.5012531328320802,0.0036166365280289334,0.03225806451612903,35.9,0.2581631702776746,single,False,Low
You Were Beautiful,DAY6,0.6482873851294904,0.10669077757685352,0.4193548387096774,180.33333333333334,0.4400218935797367,album,False,Medium
Young Man,HYUKOH & ???? Sunset Rollercoaster,0.48008911166805895,0.014466546112115734,0.03225806451612903,36.644444444444446,0.25083613257089,single,False,Low
Young Man,HYUKOH & ???? Sunset Rollercoaster,0.48008911166805895,0.014466546112115734,0.03225806451612903,36.644444444444446,0.25083613257089,album,False,Low
bye,Ariana Grande,0.8320802005012531,0.007233273056057867,0.03225806451612903,53.0,0.42466169507066975,album,False,Medium
don't wanna break up again,Ariana Grande,0.8421052631578947,0.0,0.0,42.3,0.42105263157894735,album,True,Medium
double take,Dhruv,0.82302530519848,0.054249547920433995,0.1935483870967742,110.34838709677419,0.46649719439472503,album,False,Medium
eternal sunshine,Ariana Grande,0.7744360902255638,0.0054249547920434,0.0,39.825,0.3888455315503949,album,False,Low
euphoria,Kendrick Lamar,0.8120300751879699,0.0036166365280289334,0.03225806451612903,51.4,0.41355164145561946,single,True,Medium
greedy,Tate McRae,0.9512670565302144,0.014466546112115734,0.03225806451612903,60.144444444444446,0.48642510500196773,single,True,Medium
i don't know (with HUH YUNJIN of LE SSERAFIM),j-hope,0.6516290726817042,0.0,0.0,32.8,0.3258145363408521,single,False,Low
i like the way you kiss me,Artemas,0.9824561403508771,0.0018083182640144665,0.0,49.6,0.4917705656546429,single,False,Medium
i wonder... (with Jung Kook of BTS),j-hope,0.7762262799856785,0.023508137432188065,0.0,42.91428571428572,0.3951655812224957,single,False,Low
lock / unlock (with benny blanco & Nile Rodgers),j-hope,0.6516290726817042,0.0,0.0,32.8,0.3258145363408521,single,False,Low
luther (with sza),Kendrick Lamar,0.581453634085213,0.0036166365280289334,0.0,29.9,0.2918118080010152,album,False,Low
number one girl,ROSÉ,0.7694235588972431,0.0054249547920434,0.0,39.575,0.3863392658862346,single,False,Low
plot twist,TWS,0.7552468958656182,0.23508137432188064,0.12903225806451613,116.96793893129771,0.47395431184227654,single,False,Medium
squabble up,Kendrick Lamar,0.8387635756056808,0.0036166365280289334,0.0,42.733333333333334,0.4204667787612491,album,True,Medium
vampire,Olivia Rodrigo,0.9674185463659147,0.06690777576853527,0.06451612903225806,79.65,0.5166848317199696,single,True,Medium
wacced out murals,Kendrick Lamar,0.8120300751879699,0.0,0.0,40.8,0.40601503759398494,album,True,Medium
we can't be friends (wait for your love),Ariana Grande,0.9389575634000255,0.10488245931283906,0.0967741935483871,94.53050847457627,0.5202983582035419,album,False,Medium
wherever u r (ft. V of BTS),UMI & V,0.863157894736842,0.1247739602169982,0.06451612903225806,84.05,0.48191436123997206,single,False,Medium
"yes, and?",Ariana Grande,0.9269685842513259,0.0759493670886076,0.0967741935483871,89.13255813953488,0.5056239409619226,single,True,Medium
"yes, and?",Ariana Grande,0.9269685842513259,0.0759493670886076,0.0967741935483871,89.13255813953488,0.5056239409619226,album,True,Medium
